3095;SALUD COMUNITARIA                                 ;SALUD COMUNITARIA                                                                                   ;
3096;UN NUEVO TIEMPO                                   ;UN NUEVO TIEMPO                                                                                     ;
3097;ROJA                                              ;ROJA                                                                                                ;
3098;1 ROJA                                            ;1 ROJA                                                                                              ;
3099;ROJA 1                                            ;ROJA 1                                                                                              ;
3100;ROJA EN EL FRENTE DE IZQUIERDA                    ;ROJA EN EL FRENTE DE IZQUIERDA                                                                      ;
3101;CORDOBA CAMBIA                                    ;CORDOBA CAMBIA                                                                                      ;
3102;EL PODER DE LAS MUJERES                           ;EL PODER DE LAS MUJERES                                                                             ;
3103;JUNTOS SALTA SOMOS TODOS                          ;JUNTOS SALTA SOMOS TODOS                                                                            ;
3104;ALTERNATIVA PUEBLO FUEGUINO                       ;ALTERNATIVA PUEBLO FUEGUINO                                                                         ;
3105;POR LA UNIDAD CIUDADANA JUJUY                     ;POR LA UNIDAD CIUDADANA JUJUY                                                                       ;
3106;DORADA                                            ;DORADA                                                                                              ;
3107;JUBILADOS                                         ;JUBILADOS                                                                                           ;
3108;SANTA FE CAMINA                                   ;SANTA FE CAMINA                                                                                     ;
3109;TODOS JUNTOS                                      ;TODOS JUNTOS                                                                                        ;
3110;ESPERANZA                                         ;ESPERANZA                                                                                           ;
3111;ABBA                                              ;ABBA                                                                                                ;
3112;TRABAJO Y DIGNIDAD                                ;TRABAJO Y DIGNIDAD                                                                                  ;
3113;VALORES EN ACCION                                 ;VALORES EN ACCION                                                                                   ;
3114;UNIDAD                                            ;UNIDAD                                                                                              ;
3115;JUNTOS POR PAIS                                   ;JUNTOS POR PAIS                                                                                     ;
3116;NUEVO PAIS                                        ;NUEVO PAIS                                                                                          ;
3117;POR UN NUEVO PAIS                                 ;POR UN NUEVO PAIS                                                                                   ;
3118;POR UN PAIS MEJOR                                 ;POR UN PAIS MEJOR                                                                                   ;
3119;CON TOTAL SEGURIDAD                               ;CON TOTAL SEGURIDAD                                                                                 ;
3120;CREO EN SANTA FE                                  ;CREO EN SANTA FE                                                                                    ;
3121;FRENTE DE LOS JUBILADOS                           ;FRENTE DE LOS JUBILADOS                                                                             ;
3122;INDEPENDENCIA                                     ;INDEPENDENCIA                                                                                       ;
3123;JUNTOS ES POSIBLE                                 ;JUNTOS ES POSIBLE                                                                                   ;
3124;LIBERTAD                                          ;LIBERTAD                                                                                            ;
3125;MAS RENOVADOR                                     ;MAS RENOVADOR                                                                                       ;
3126;POR LA DECADA GANADA                              ;POR LA DECADA GANADA                                                                                ;
3127;PROYECTO JOVEN                                    ;PROYECTO JOVEN                                                                                      ;
3128;SEGURIDAD                                         ;SEGURIDAD                                                                                           ;
3129;NUEVA DEMOCRACIA                                  ;NUEVA DEMOCRACIA                                                                                    ;
3130;ORDEN Y JUSTICIA                                  ;ORDEN Y JUSTICIA                                                                                    ;
3131;RENOVACION REPUBLICANA                            ;RENOVACION REPUBLICANA                                                                              ;
3132;SEGURIDAD Y TRANSPARENCIA                         ;SEGURIDAD Y TRANSPARENCIA                                                                           ;
3133;SER                                               ;SER                                                                                                 ;
3134;UNIDAD                                            ;UNIDAD                                                                                              ;
3135;TOBA                                              ;TOBA                                                                                                ;
3136;VAMOS                                             ;VAMOS                                                                                               ;
3137;COMPROMISO CIUDADANO                              ;COMPROMISO CIUDADANO                                                                                ;
3138;LEALTAD                                           ;LEALTAD                                                                                             ;
3139;BLANCA Y CELESTE                                  ;BLANCA Y CELESTE                                                                                    ;
3140;FEDERACION PERONISTA                              ;FEDERACION PERONISTA                                                                                ;
3141;MOVIMIENTO JUSTICIA SOCIAL                        ;MOVIMIENTO JUSTICIA SOCIAL                                                                          ;
3142;PRIMERO CHUBUT                                    ;PRIMERO CHUBUT                                                                                      ;
3143;SOMOS SANTA CRUZ                                  ;SOMOS SANTA CRUZ                                                                                    ;
3144;UNIDAD CELESTE Y BLANCA                           ;UNIDAD CELESTE Y BLANCA                                                                             ;
3145;UNIDAD CIUDADANA                                  ;UNIDAD CIUDADANA                                                                                    ;
3146;UNIDAD PERONISTA POR LA PRODUCCION Y EL TRABAJO   ;UNIDAD PERONISTA POR LA PRODUCCION Y EL TRABAJO                                                     ;
3147;UNIDOS POR SANTA CRUZ                             ;UNIDOS POR SANTA CRUZ                                                                               ;
3148;AYUDANOS A CAMBIAR                                ;AYUDANOS A CAMBIAR                                                                                  ;
3149;CAMBIANDO JUNTOS                                  ;CAMBIANDO JUNTOS                                                                                    ;
3150;PARA LA DEMOCRACIA SOCIAL                         ;PARA LA DEMOCRACIA SOCIAL                                                                           ;
3151;DIGNIDAD PARTIDARIA                               ;DIGNIDAD PARTIDARIA                                                                                 ;
3152;ENCUENTRO CIVICO                                  ;ENCUENTRO CIVICO                                                                                    ;
3153;EQUIPO DE GOBIERNO                                ;EQUIPO DE GOBIERNO                                                                                  ;
3154;POR VOS                                           ;POR VOS                                                                                             ;
3155;RENOVACION                                        ;RENOVACION                                                                                          ;
3156;VAMOS JUNTOS                                      ;VAMOS JUNTOS                                                                                        ;
3157;1 A                                               ;1 A                                                                                                 ;
3158;1 ROJA                                            ;1 ROJA                                                                                              ;
3159;A ROJA                                            ;A ROJA                                                                                              ;
3160;ROJA                                              ;ROJA                                                                                                ;
3161;UNICA                                             ;UNICA                                                                                               ;
3162;1 ROJA                                            ;1 ROJA                                                                                              ;
3163;CELESTE, BLANCA Y AZUL                            ;CELESTE, BLANCA Y AZUL                                                                              ;
3164;RENOVANDO SANTA FE                                ;RENOVANDO SANTA FE                                                                                  ;
3165;UN PAIS UNIDO HOY Y SIEMPRE                       ;UN PAIS UNIDO HOY Y SIEMPRE                                                                         ;
3166;1 PROVINCIA                                       ;1 PROVINCIA                                                                                         ;
3167;UNA CIUDAD UNA PROVINCIA UN PAIS                  ;UNA CIUDAD UNA PROVINCIA UN PAIS                                                                    ;
3168;CIUDADANOS POR LA VICTORIA                        ;CIUDADANOS POR LA VICTORIA                                                                          ;
3169;1PAIS                                             ;1PAIS                                                                                               ;
3170;MOVIMIENTO RECUPERACION Y CAMBIO                  ;MOVIMIENTO RECUPERACION Y CAMBIO                                                                    ;
3171;UNIDAD Y CONSENSO POR SAN LUIS                    ;UNIDAD Y CONSENSO POR SAN LUIS                                                                      ;
3172;CAMBIA LA RIOJA                                   ;CAMBIA LA RIOJA                                                                                     ;
3173;CAMBIANDO JUNTOS                                  ;CAMBIANDO JUNTOS                                                                                    ;
3174;CAMBIANDO JUNTOS                                  ;CAMBIANDO JUNTOS                                                                                    ;
3175;CAMBIEMOS JUNTOS                                  ;CAMBIEMOS JUNTOS                                                                                    ;
3176;EVOLUCION CIUDADANA                               ;EVOLUCION CIUDADANA                                                                                 ;
3177;CAMBIANDO JUNTOS                                  ;CAMBIANDO JUNTOS                                                                                    ;
3178;CAMBIANDO JUNTOS                                  ;CAMBIANDO JUNTOS                                                                                    ;
3179;RENOVACION                                        ;RENOVACION                                                                                          ;
3180;UNIDAD AMARILLA ROJA Y BLANCA                     ;UNIDAD AMARILLA ROJA Y BLANCA                                                                       ;
3181;HACIENDO LO QUE HAY QUE HACER                     ;HACIENDO LO QUE HAY QUE HACER                                                                       ;
3182;LA DIGNIDAD - IP                                  ;LA DIGNIDAD - IP                                                                                    ;
3183;POPULAR Y SOCIALISTAS                             ;POPULAR Y SOCIALISTAS                                                                               ;
3184;CONVICCIONES                                      ;CONVICCIONES                                                                                        ;
3185;MEMORIA, VERDAD Y JUSTICIA                        ;MEMORIA, VERDAD Y JUSTICIA                                                                          ;
3186;VERDE                                             ;VERDE                                                                                               ;
3187;AZUL Y BLANCA                                     ;AZUL Y BLANCA                                                                                       ;
3188;CIUDADANOS EN RED                                 ;CIUDADANOS EN RED                                                                                   ;
3189;CON FE ES POSIBLE                                 ;CON FE ES POSIBLE                                                                                   ;
3190;SANTA PUEDE                                       ;SANTA PUEDE                                                                                         ;
3191;EL PUEBLO VUELVE                                  ;EL PUEBLO VUELVE                                                                                    ;
3192;FORZA SANTA FE                                    ;FORZA SANTA FE                                                                                      ;
3193;FRENTE IGUALDAD ANIMAL                            ;FRENTE IGUALDAD ANIMAL                                                                              ;
3194;LA HORA DEL PUEBLO                                ;LA HORA DEL PUEBLO                                                                                  ;
3195;NI UNA                                            ;NI UNA                                                                                              ;
3196;NUEVA PROVINCIA                                   ;NUEVA PROVINCIA                                                                                     ;
3197;POR LOS POBRES                                    ;POR LOS POBRES                                                                                      ;
3198;UNIDOS POR LA LIBERTAD                            ;UNIDOS POR LA LIBERTAD                                                                              ;
3199;VAMOS POR MAS                                     ;VAMOS POR MAS                                                                                       ;
3200;SUMA +                                            ;SUMA +                                                                                              ;
3201;VAMOS JUNTOS                                      ;VAMOS JUNTOS                                                                                        ;
3202;UNIDAD                                            ;UNIDAD                                                                                              ;
3203;1PROVINCIA                                        ;1PROVINCIA                                                                                          ;
3204;CAMBIANDO JUNTOS                                  ;CAMBIANDO JUNTOS                                                                                    ;
3205;CAMBIAR LA PAMPA                                  ;CAMBIAR LA PAMPA                                                                                    ;
3206;JUNTOS POR LA PAMPA                               ;JUNTOS POR LA PAMPA                                                                                 ;
3207;RENOVACION Y CAMBIO                               ;RENOVACION Y CAMBIO                                                                                 ;
3208;CORRIENTE PROVINCIAL KIRCHNERISTA                 ;CORRIENTE PROVINCIAL KIRCHNERISTA                                                                   ;
3209;HONESTIDAD, TRABAJO Y JUSTICIA SOCIAL             ;HONESTIDAD, TRABAJO Y JUSTICIA SOCIAL                                                               ;
3210;LA DOS                                            ;LA DOS                                                                                              ;
3211;LA MARIA EVA                                      ;LA MARIA EVA                                                                                        ;
3212;SOCIALISTAS UNIDOS                                ;SOCIALISTAS UNIDOS                                                                                  ;
3213;TRES BANDERAS                                     ;TRES BANDERAS                                                                                       ;
3214;POR SIEMPRE CHUBUT                                ;POR SIEMPRE CHUBUT                                                                                  ;
3215;UNIDAD CIUDADANA PARA  LA VICTORIA                ;UNIDAD CIUDADANA PARA  LA VICTORIA                                                                  ;
3216;INTEGRACION Y PARTICIPACION                       ;INTEGRACION Y PARTICIPACION                                                                         ;
3217;TODOS POR SANTIAGO                                ;TODOS POR SANTIAGO                                                                                  ;
3218;CAMBIEMOS JUNTOS                                  ;CAMBIEMOS JUNTOS                                                                                    ;
3219;JUNTOS POR EL CAMBIO                              ;JUNTOS POR EL CAMBIO                                                                                ;
3220;UNIDAD                                            ;UNIDAD                                                                                              ;
3221;CATAMARCA CIUDADANA                               ;CATAMARCA CIUDADANA                                                                                 ;
3222;CAMBIANDO JUNTOS                                  ;CAMBIANDO JUNTOS                                                                                    ;
3223;AZUL HONESTIDAD                                   ;AZUL HONESTIDAD                                                                                     ;
3224;CELESTE Y BLANCO DE LOS TRABAJADORES              ;CELESTE Y BLANCO DE LOS TRABAJADORES                                                                ;
3225;COMPROMISO POR SANTA FE                           ;COMPROMISO POR SANTA FE                                                                             ;
3226;CUMPLIR                                           ;CUMPLIR                                                                                             ;
3227;EL PERONISMO VUELVE                               ;EL PERONISMO VUELVE                                                                                 ;
3228;JUJUY AVANZA                                      ;JUJUY AVANZA                                                                                        ;
3230;NUEVO ESPACIO SANTAFESINO                         ;NUEVO ESPACIO SANTAFESINO                                                                           ;
3231;POR JUJUY                                         ;POR JUJUY                                                                                           ;
3232;SI POR LA IGUALDAD                                ;SI POR LA IGUALDAD                                                                                  ;
3233;UNIDAD CIUDADANA                                  ;UNIDAD CIUDADANA                                                                                    ;
3234;AZUL Y BLANCA                                     ;AZUL Y BLANCA                                                                                       ;
3235;MUP - AMARILLA                                    ;MUP - AMARILLA                                                                                      ;
3236;PERONISMO NACION - AZUL                           ;PERONISMO NACION - AZUL                                                                             ;
3237;CELESTE Y BLANCA                                  ;CELESTE Y BLANCA                                                                                    ;
3238;AGRUPACION POLITICA SINDICAL - GRIS               ;AGRUPACION POLITICA SINDICAL - GRIS                                                                 ;
3239;RENOVACION CON MASSA - LILA                       ;RENOVACION CON MASSA - LILA                                                                         ;
3240;UNIDAD CIUDADANA - MAGENTA                        ;UNIDAD CIUDADANA - MAGENTA                                                                          ;
3241;NARANJA                                           ;NARANJA                                                                                             ;
3242;FEDERALISMO Y CRECIMIENTO - ROSA                  ;FEDERALISMO Y CRECIMIENTO - ROSA                                                                    ;
3243;EL PERONISMO VUELVE - VERDE                       ;EL PERONISMO VUELVE - VERDE                                                                         ;
3244;RIOJA FEDERAL                                     ;RIOJA FEDERAL                                                                                       ;
3245;CELESTE POR LOS TRABAJADORES                      ;CELESTE POR LOS TRABAJADORES                                                                        ;
3246;FUERZA NUEVA                                      ;FUERZA NUEVA                                                                                        ;
3247;JUSTICIA Y DIGNIDAD PERONISTA                     ;JUSTICIA Y DIGNIDAD PERONISTA                                                                       ;
3248;LA PATRIA ES EL OTRO                              ;LA PATRIA ES EL OTRO                                                                                ;
3249;LIBRES PENSADORES                                 ;LIBRES PENSADORES                                                                                   ;
3250;POR LA PRODUCCION, EL TRABAJO Y LA JUSTICIA SOCIAL;POR LA PRODUCCION, EL TRABAJO Y LA JUSTICIA SOCIAL                                                  ;
3251;SENTIMIENTO FEDERAL                               ;SENTIMIENTO FEDERAL                                                                                 ;
3252;SOMOS ENTRE RIOS                                  ;SOMOS ENTRE RIOS                                                                                    ;
3253;UNION CIUDADANA                                   ;UNION CIUDADANA                                                                                     ;
3254;VIVA PERON!! - VIVA ENTRE RIOS!!                  ;VIVA PERON!! - VIVA ENTRE RIOS!!                                                                    ;
3255;A                                                 ;A                                                                                                   ;
3256;CONDUCCION                                        ;CONDUCCION                                                                                          ;
3257;ESPERANZA                                         ;ESPERANZA                                                                                           ;
3258;ORDEN  Y SEGURIDAD                                ;ORDEN  Y SEGURIDAD                                                                                  ;
3259;PIONEROS                                          ;PIONEROS                                                                                            ;
3260;SOBERANIA                                         ;SOBERANIA                                                                                           ;
3261;SOLIDARIDAD                                       ;SOLIDARIDAD                                                                                         ;
3262;FRENTE POPULAR PARA LA LIBERACION                 ;FRENTE POPULAR PARA LA LIBERACION                                                                   ;
3263;ADELANTE                                          ;ADELANTE                                                                                            ;
3264;SUMEMOS POR SANTA FE                              ;SUMEMOS POR SANTA FE                                                                                ;
3265;ES EL MOMENTO                                     ;ES EL MOMENTO                                                                                       ;
3266;MAS PARA LA GENTE                                 ;MAS PARA LA GENTE                                                                                   ;
3267;PARTICIPACION                                     ;PARTICIPACION                                                                                       ;
3268;LIBRES                                            ;LIBRES                                                                                              ;
3269;RENOVEMOS CORRIENTES                              ;RENOVEMOS CORRIENTES                                                                                ;
3270;VAMOS PUEBLO CORRENTINO                           ;VAMOS PUEBLO CORRENTINO                                                                             ;
3271;RENOVACION                                        ;RENOVACION                                                                                          ;
3272;RENOVEMOS JUJUY                                   ;RENOVEMOS JUJUY                                                                                     ;
3273;UN PAIS UNIDO HOY Y SIEMPRE                       ;UN PAIS UNIDO HOY Y SIEMPRE                                                                         ;
3274;UNA JUJUY                                         ;UNA JUJUY                                                                                           ;
3275;ROJA, AZUL Y BLANCA                               ;ROJA, AZUL Y BLANCA                                                                                 ;
3276;UNIDAD SOCIAL Y POPULAR                           ;UNIDAD SOCIAL Y POPULAR                                                                             ;
3277;FRENTE SOCIALISTA Y POPULAR                       ;FRENTE SOCIALISTA Y POPULAR                                                                         ;
3278;CONSTRUYENDO                                      ;CONSTRUYENDO                                                                                        ;
3279;NUEVA CONDUCCION                                  ;NUEVA CONDUCCION                                                                                    ;
3280;UNIDAD CIUDADANA PARA TENER FUTURO                ;UNIDAD CIUDADANA PARA TENER FUTURO                                                                  ;
3281;CELESTE Y BLANCA                                  ;CELESTE Y BLANCA                                                                                    ;
3282;SAN JUAN PRIMERO                                  ;SAN JUAN PRIMERO                                                                                    ;
3283;EL CAMBIO CONTINUA                                ;EL CAMBIO CONTINUA                                                                                  ;
3284;COMPROMISO                                        ;COMPROMISO                                                                                          ;
3285;CONSENSO Y LEALTAD PROVINCIAL                     ;CONSENSO Y LEALTAD PROVINCIAL                                                                       ;
3286;CONSTRUIMOS                                       ;CONSTRUIMOS                                                                                         ;
3287;DESARROLLO Y TRABAJO                              ;DESARROLLO Y TRABAJO                                                                                ;
3288;HACIA UN FUTURO MEJOR                             ;HACIA UN FUTURO MEJOR                                                                               ;
3289;NUEVA EXPRESION JUSTICIALISTA                     ;NUEVA EXPRESION JUSTICIALISTA                                                                       ;
3290;1 UNIDAD DE LA IZQUIERDA                          ;1 UNIDAD DE LA IZQUIERDA                                                                            ;
3291;UNIDAD                                            ;UNIDAD                                                                                              ;
3292;UNIDAD DE LA  IZQUIERDA                           ;UNIDAD DE LA  IZQUIERDA                                                                             ;
3293;CELESTE Y BLANCA                                  ;CELESTE Y BLANCA                                                                                    ;
3294;COMPROMISO CIUDADANO                              ;COMPROMISO CIUDADANO                                                                                ;
3295;CRECER JUNTOS                                     ;CRECER JUNTOS                                                                                       ;
3296;LA DOCTRINA                                       ;LA DOCTRINA                                                                                         ;
3297;VOLVER A CREER                                    ;VOLVER A CREER                                                                                      ;
3298;VERDE ORGULLO RIONEGRINO                          ;VERDE ORGULLO RIONEGRINO                                                                            ;
3299;COMPROMISO                                        ;COMPROMISO                                                                                          ;
3300;LA 51                                             ;LA 51                                                                                               ;
3301;LA 52                                             ;LA 52                                                                                               ;
3302;UNIDAD                                            ;UNIDAD                                                                                              ;
3303;UNIDAD                                            ;UNIDAD                                                                                              ;
3304;CELESTE Y BLANCA U                                ;CELESTE Y BLANCA U                                                                                  ;
3305;PROYECTO NACIONAL Y POPULAR - K                   ;PROYECTO NACIONAL Y POPULAR - K                                                                     ;
3306;CELESTE Y BLANCA                                  ;CELESTE Y BLANCA                                                                                    ;
3307;AHORA BUENOS AIRES                                ;AHORA BUENOS AIRES                                                                                  ;
3308;HONESTIDAD Y CORAJE                               ;HONESTIDAD Y CORAJE                                                                                 ;
3309;UNIDAD CIUDADANA                                  ;UNIDAD CIUDADANA                                                                                    ;
3310;EL CAMINO DEL CAMBIO                              ;EL CAMINO DEL CAMBIO                                                                                ;
3311;INTEGRACION CIUDADANA                             ;INTEGRACION CIUDADANA                                                                               ;
3312;JUNTOS POR EL CAMBIO                              ;JUNTOS POR EL CAMBIO                                                                                ;
3313;MOVIMIENTO DE UNIDAD PERONISTA                    ;MOVIMIENTO DE UNIDAD PERONISTA                                                                      ;
3314;CELESTE                                           ;CELESTE                                                                                             ;
3315;AHORA ESTAMOS                                     ;AHORA ESTAMOS                                                                                       ;
3316;JUNTOS POR VOS                                    ;JUNTOS POR VOS                                                                                      ;
3317;NUEVO AMANECER                                    ;NUEVO AMANECER                                                                                      ;
3318;SIGAMOS CON EL CAMBIO                             ;SIGAMOS CON EL CAMBIO                                                                               ;
3319;UNIDOS POR LA FE                                  ;UNIDOS POR LA FE                                                                                    ;
3330;DRAGON                                            ;DRAGON                                                                                              ;
3332;NACIONALISTA CONSTITUCIONAL                       ;NACIONALISTA CONSTITUCIONAL                                                                         ;
3333;KIRCHNERISMO PARA TODOS                           ;KIRCHNERISMO PARA TODOS                                                                             ;
3334;GEM CATAMARCA                                     ;GEM CATAMARCA                                                                                       ;
3335;FUERZA DE LA GENTE                                ;FUERZA DE LA GENTE                                                                                  ;
3336;UNIDAD                                            ;UNIDAD                                                                                              ;
3337;GENTE PROGRESISTA                                 ;GENTE PROGRESISTA                                                                                   ;
3338;NACE UN PAIS                                      ;NACE UN PAIS                                                                                        ;
3340;FRENTE JUSTICIALISTA PARA LA VICTORIA             ;FRENTE JUSTICIALISTA PARA LA VICTORIA                                                               ;
3341;AZUL Y BLANCA - A1                                ;AZUL Y BLANCA - A1                                                                                  ;
3342;AZUL Y BLANCA - A2                                ;AZUL Y BLANCA - A2                                                                                  ;
3343;AZUL Y BLANCA - A3                                ;AZUL Y BLANCA - A3                                                                                  ;
3344;AZUL Y BLANCA - A4                                ;AZUL Y BLANCA - A4                                                                                  ;
3345;CAMBIEMOS JUNTOS - A1                             ;CAMBIEMOS JUNTOS - A1                                                                               ;
3346;CAMBIEMOS JUNTOS - A2                             ;CAMBIEMOS JUNTOS - A2                                                                               ;
3347;GEM CATAMARCA - A1                                ;GEM CATAMARCA - A1                                                                                  ;
3348;GEM CATAMARCA - A2                                ;GEM CATAMARCA - A2                                                                                  ;
3349;LISTA A                                           ;LISTA A                                                                                             ;
3350;CELESTE Y BLANCA U2                               ;CELESTE Y BLANCA U2                                                                                 ;
3351;CELESTE Y BLANCA U4                               ;CELESTE Y BLANCA U4                                                                                 ;
3352;POR TIERRA TECHO Y TRABAJO                        ;POR TIERRA TECHO Y TRABAJO                                                                          ;
3353;CONVICCIONES                                      ;CONVICCIONES                                                                                        ;
3354;1A AMARILLO                                       ;1A AMARILLO                                                                                         ;
3355;CUMPLIR 2                                         ;CUMPLIR 2                                                                                           ;
3356;AUTOCTONO                                         ;AUTOCTONO                                                                                           ;
3357;DIGNIDAD POPULAR                                  ;DIGNIDAD POPULAR                                                                                    ;
3358;FRENTE UNION FEDERAL                              ;FRENTE UNION FEDERAL                                                                                ;
3359;LABORISTA                                         ;LABORISTA                                                                                           ;
3360;POPULAR                                           ;POPULAR                                                                                             ;
3361;RENOVACION FEDERAL                                ;RENOVACION FEDERAL                                                                                  ;
3362;TRES BANDERAS                                     ;TRES BANDERAS                                                                                       ;
3363;CONCERTACION FEDERAL UNITE                        ;CONCERTACION FEDERAL UNITE                                                                          ;
3365;LISTA 31                                          ;LISTA 31                                                                                            ;
3366;CUMPLIR 4                                         ;CUMPLIR 4                                                                                           ;
3367;UNIDAD                                            ;UNIDAD                                                                                              ;
3368;UNIDAD                                            ;UNIDAD                                                                                              ;
3369;SOLIDARIDAD                                       ;SOLIDARIDAD                                                                                         ;
3370;UN PAIS PRESENTE CON FUTURO                       ;UN PAIS PRESENTE CON FUTURO                                                                         ;
3371;IGUALDAD Y SOLIDARIDAD                            ;IGUALDAD Y SOLIDARIDAD                                                                              ;
3372;SOCIALISMO BROWN                                  ;SOCIALISMO BROWN                                                                                    ;
3373;SOCIALISMO                                        ;SOCIALISMO                                                                                          ;
3374;LEALTAD Y DIGNIDAD 14                             ;LEALTAD Y DIGNIDAD 14                                                                               ;
3375;PRIMERA DAMA DEL PUEBLO                           ;PRIMERA DAMA DEL PUEBLO                                                                             ;
3376;FRENTE DE UNIDAD NACIENTE                         ;FRENTE DE UNIDAD NACIENTE                                                                           ;
3377;UN CAMBIO REAL                                    ;UN CAMBIO REAL                                                                                      ;
3378;FUERZA COLECTIVA                                  ;FUERZA COLECTIVA                                                                                    ;
3379;LEALTAD Y DIGNIDAD 12                             ;LEALTAD Y DIGNIDAD 12                                                                               ;
3380;LATINOAMERICANA                                   ;LATINOAMERICANA                                                                                     ;
3381;LISTA 33                                          ;LISTA 33                                                                                            ;
3383;POR OLAVARRIA TODOS                               ;POR OLAVARRIA TODOS                                                                                 ;
3384;VAMOS POR MAS                                     ;VAMOS POR MAS                                                                                       ;
3385;2A AMARILLO                                       ;2A AMARILLO                                                                                         ;
3386;4A FUCSIA                                         ;4A FUCSIA                                                                                           ;
3387;SIEMPRE JUNTOS                                    ;SIEMPRE JUNTOS                                                                                      ;
3388;LISTA 35                                          ;LISTA 35                                                                                            ;
3389;VALORES PARA MI PAIS                              ;VALORES PARA MI PAIS                                                                                ;
3390;NUEVO PERGAMINO                                   ;NUEVO PERGAMINO                                                                                     ;
3391;3A ROJO                                           ;3A ROJO                                                                                             ;
3392;AZUL                                              ;AZUL                                                                                                ;
3393;CELESTE Y BLANCA U6                               ;CELESTE Y BLANCA U6                                                                                 ;
3394;NUEVO ZARATE                                      ;NUEVO ZARATE                                                                                        ;
3395;LISTA 1                                           ;LISTA 1                                                                                             ;
3396;BLANCA                                            ;BLANCA                                                                                              ;
3397;UNICA                                             ;UNICA                                                                                               ;
3398;CON.SO.PA                                         ;CON.SO.PA                                                                                           ;
3399;UNICA                                             ;UNICA                                                                                               ;
3400;BLANCA RENACER VECINAL                            ;BLANCA RENACER VECINAL                                                                              ;
3401;CONSTRUCCION JUARENSE                             ;CONSTRUCCION JUARENSE                                                                               ;
3402;JUSTICIA E IGUALDAD                               ;JUSTICIA E IGUALDAD                                                                                 ;
3403;JUNIN BICENTENARIO                                ;JUNIN BICENTENARIO                                                                                  ;
3404;POR UN NUEVO JUNIN                                ;POR UN NUEVO JUNIN                                                                                  ;
3405;PRIMERO VOS                                       ;PRIMERO VOS                                                                                         ;
3406;LTA.MTO.VEC.DEL PDO. DE TRES ARROYOS              ;LTA.MTO.VEC.DEL PDO DE TRES ARROYOS                                                                 ;
3407;UNICA                                             ;UNICA                                                                                               ;
3408;UV MAS CAMPANA                                    ;UV MAS CAMPANA                                                                                      ;
3409;CUMPLIR 6                                         ;CUMPLIR 6                                                                                           ;
3410;FUNDADORA                                         ;FUNDADORA                                                                                           ;
3411;LEALTAD Y DIGNIDAD 16                             ;LEALTAD Y DIGNIDAD 16                                                                               ;
3412;CON LA FUERZA DE LA GENTE                         ;CON LA FUERZA DE LA GENTE                                                                           ;
3413;LEALTAD Y DIGNIDAD 18                             ;LEALTAD Y DIGNIDAD 18                                                                               ;
3414;CELESTE Y BLANCA U8                               ;CELESTE Y BLANCA U8                                                                                 ;
3415;MOVES LUJAN                                       ;MOVES LUJAN                                                                                         ;
3416;VECINOS POR MERCEDES                              ;VECINOS POR MERCEDES                                                                                ;
3417;25 DE MAYO                                        ;25 DE MAYO                                                                                          ;
3418;SOCIALISMO MERLENSE                               ;SOCIALISMO MERLENSE                                                                                 ;
3419;PROYECTO LOCAL MERLENSE                           ;PROYECTO LOCAL MERLENSE                                                                             ;
3420;UNION DEL PUEBLO                                  ;UNION DEL PUEBLO                                                                                    ;
3421;PILAR QUERIDO                                     ;PILAR QUERIDO                                                                                       ;
3422;ACCION POR PILAR                                  ;ACCION POR PILAR                                                                                    ;
3423;AMARTE ARGENTINA 32                               ;AMARTE ARGENTINA 32                                                                                 ;
3424;EL PODER DE LOS VECINOS                           ;EL PODER DE LOS VECINOS                                                                             ;
3425;PURO PERONISMO 22                                 ;PURO PERONISMO 22                                                                                   ;
3426;VECINOS DIRIGENTES                                ;VECINOS DIRIGENTES                                                                                  ;
3427;COMPROMISO CIUDADANO                              ;COMPROMISO CIUDADANO                                                                                ;
3428;UNIDAD PACEÑA                                     ;UNIDAD PACEÑA                                                                                       ;
3429;COMPROMISO VECINAL                                ;COMPROMISO VECINAL                                                                                  ;
3430;CUMPLIR 8                                         ;CUMPLIR 8                                                                                           ;
3431;301A ROJO                                         ;301A ROJO                                                                                           ;
3432;LA FUERZA DEL PUEBLO                              ;LA FUERZA DEL PUEBLO                                                                                ;
3433;VAMOS VECINOS                                     ;VAMOS VECINOS                                                                                       ;
3434;BLANCA                                            ;BLANCA                                                                                              ;
3435;LISTA 8A                                          ;LISTA 8A                                                                                            ;
3436;CREEMOS                                           ;CREEMOS                                                                                             ;
3437;LISTA 37                                          ;LISTA 37                                                                                            ;
3438;LISTA AM                                          ;LISTA AM                                                                                            ;
3439;NUEVA ACCION                                      ;NUEVA ACCION                                                                                        ;
3440;LTA.ENCUENTRO POR LA IGUALDAD                     ;LTA.ENCUENTRO POR LA IGUALDAD                                                                       ;
3441;CONSTRUYENDO FUTURO                               ;CONSTRUYENDO FUTURO                                                                                 ;
3442;COMPROMISO VECINAL LA COSTA                       ;COMPROMISO VECINAL LA COSTA                                                                         ;
3443;MOV.PARA LA VICTORIA                              ;MOV.PARA LA VICTORIA                                                                                ;
3444;AZUL                                              ;AZUL                                                                                                ;
3445;VALORES                                           ;VALORES                                                                                             ;
3446;LISTA 1                                           ;LISTA 1                                                                                             ;
3447;FUERZA VECINAL PARA EL CAMBIO SOCIAL              ;FUERZA VECINAL PARA EL CAMBIO SOCIAL                                                                ;
